season,market_spread,actual_margin,away_covers,spot_score,away_revenge,home_lookahead,home_letdown,away_dog_value,home_fatigue,away_sharp_money,away_rlm,away_public_faded,away_slow_pace,home_travel_fatigue
2022,5.9,7.2,0,4,0,0,0,0,0,0,0,1,0,0
2022,6.9,12.2,0,0,0,0,0,0,0,0,0,0,0,0
2022,11.2,16.82,0,4,0,0,0,0,0,1,0,0,0,0
2022,2.7,-14.71,1,9,0,0,0,0,0,1,1,0,0,0
2022,8.6,5.06,1,5,0,0,0,0,0,0,1,0,0,0
2022,0.3,2.93,0,3,0,0,0,0,0,0,0,0,0,1
2022,6.9,8.59,0,0,0,0,0,0,0,0,0,0,0,0
2022,-5.7,-19.97,1,25,0,0,1,1,1,1,1,1,0,0
2022,13.6,-3.82,1,4,0,0,0,0,0,0,0,0,1,0
2022,1.7,-2.68,1,5,1,0,0,0,0,0,0,0,0,0
2022,-2.5,-11.39,1,5,0,0,0,0,0,0,1,0,0,0
2022,5.5,-1.13,1,4,0,0,0,0,0,0,0,1,0,0
2022,4.8,6.71,0,13,0,0,0,0,1,0,1,0,1,0
2022,-5.4,-2.55,0,10,1,0,0,0,0,0,1,0,0,0
2022,3.6,-10.3,1,9,0,1,0,0,0,0,0,1,0,0
2022,4.3,-3.71,1,8,0,0,0,0,1,1,0,0,0,0
2022,1.0,-10.88,1,5,1,0,0,0,0,0,0,0,0,0
2022,2.5,1.03,1,4,0,0,0,0,0,0,0,0,1,0
2022,5.5,10.22,0,0,0,0,0,0,0,0,0,0,0,0
2022,8.3,29.66,0,4,0,0,0,0,1,0,0,0,0,0
2022,0.7,-20.31,1,20,0,0,1,1,1,0,0,1,1,0
2022,4.2,10.33,0,5,0,1,0,0,0,0,0,0,0,0
2022,-4.8,-20.63,1,5,0,0,0,0,0,0,1,0,0,0
2022,-4.4,-41.6,1,13,1,0,1,0,0,0,0,0,1,0
2022,5.1,9.58,0,5,0,1,0,0,0,0,0,0,0,0
2022,4.1,12.19,0,3,0,0,0,0,0,0,0,0,0,1
2022,-0.3,-7.4,1,0,0,0,0,0,0,0,0,0,0,0
2022,-0.8,-5.34,1,4,0,0,0,0,0,0,0,0,1,0
2022,-6.4,-0.46,0,5,0,1,0,0,0,0,0,0,0,0
2022,7.0,8.6,0,0,0,0,0,0,0,0,0,0,0,0
2022,6.3,-4.86,1,9,0,1,1,0,0,0,0,0,0,0
2022,0.9,-11.39,1,0,0,0,0,0,0,0,0,0,0,0
2022,4.0,2.38,1,0,0,0,0,0,0,0,0,0,0,0
2022,6.0,13.21,0,0,0,0,0,0,0,0,0,0,0,0
2022,-0.9,-16.03,1,4,0,0,0,0,0,0,0,1,0,0
2022,3.4,10.98,0,0,0,0,0,0,0,0,0,0,0,0
2022,-4.2,-8.0,1,9,1,0,0,1,0,0,0,0,0,0
2022,2.3,6.11,0,0,0,0,0,0,0,0,0,0,0,0
2022,-2.0,10.93,0,8,0,0,0,0,1,1,0,0,0,0
2022,2.1,4.24,0,9,0,0,0,0,0,0,1,1,0,0
2022,3.1,13.2,0,7,0,0,0,0,0,0,0,0,1,1
2022,14.0,9.7,1,13,0,1,0,0,0,1,0,1,0,0
2022,2.7,-5.57,1,5,0,1,0,0,0,0,0,0,0,0
2022,8.2,-5.78,1,0,0,0,0,0,0,0,0,0,0,0
2022,-2.0,-19.14,1,17,1,0,0,1,0,1,0,1,0,0
2022,10.7,22.81,0,0,0,0,0,0,0,0,0,0,0,0
2022,4.0,1.65,1,4,0,0,1,0,0,0,0,0,0,0
2022,5.0,14.72,0,0,0,0,0,0,0,0,0,0,0,0
2022,5.9,8.8,0,4,0,0,0,1,0,0,0,0,0,0
2022,14.1,11.12,1,13,0,0,0,0,0,0,1,1,1,0
2022,-3.0,-21.31,1,4,0,0,0,0,0,1,0,0,0,0
2022,-3.0,-12.98,1,13,1,0,0,0,0,0,1,0,0,1
2022,9.2,10.72,0,0,0,0,0,0,0,0,0,0,0,0
2022,12.7,-8.53,1,13,0,1,0,1,0,1,0,0,0,0
2022,2.1,10.36,0,4,0,0,0,0,0,0,0,0,1,0
2022,2.7,-13.15,1,0,0,0,0,0,0,0,0,0,0,0
2022,-2.6,2.56,0,12,0,0,1,0,0,1,0,1,0,0
2022,6.1,-7.55,1,16,0,0,0,1,0,1,0,1,1,0
2022,-0.7,4.66,0,12,0,1,1,0,0,0,0,0,0,1
2022,5.7,-9.88,1,9,0,1,0,0,0,0,0,1,0,0
2022,11.9,0.84,1,8,0,0,0,0,0,0,0,1,1,0
2022,-1.7,-12.79,1,0,0,0,0,0,0,0,0,0,0,0
2022,7.9,2.86,1,5,0,1,0,0,0,0,0,0,0,0
2022,-2.3,-16.05,1,4,0,0,0,1,0,0,0,0,0,0
2022,9.2,22.07,0,9,0,1,0,1,0,0,0,0,0,0
2022,4.9,4.04,1,4,0,0,0,0,0,0,0,1,0,0
2022,2.4,-17.83,1,4,0,0,0,0,0,0,0,0,1,0
2022,8.8,23.78,0,0,0,0,0,0,0,0,0,0,0,0
2022,4.9,5.76,0,4,0,0,0,0,0,0,0,1,0,0
2022,3.8,17.78,0,4,0,0,0,0,0,0,0,0,1,0
2022,0.3,-4.46,1,8,0,0,1,0,1,0,0,0,0,0
2022,-1.7,-12.03,1,5,0,0,0,0,0,0,1,0,0,0
2022,11.2,-10.47,1,4,0,0,0,1,0,0,0,0,0,0
2022,-1.4,-39.54,1,10,1,0,0,0,0,0,1,0,0,0
2022,1.1,-5.11,1,5,0,0,0,0,0,0,1,0,0,0
2022,10.1,2.51,1,5,0,1,0,0,0,0,0,0,0,0
2022,-2.2,-4.48,1,3,0,0,0,0,0,0,0,0,0,1
2022,2.0,-11.24,1,8,0,0,0,1,0,1,0,0,0,0
2022,6.4,0.1,1,9,0,0,0,0,0,0,1,0,1,0
2022,11.2,10.08,1,4,0,0,0,0,0,0,0,0,1,0
2022,4.1,3.23,1,9,0,1,0,0,0,0,0,0,1,0
2022,1.5,-5.86,1,0,0,0,0,0,0,0,0,0,0,0
2022,-2.1,-18.59,1,9,1,0,0,1,0,0,0,0,0,0
2022,4.4,-3.34,1,12,0,0,1,0,0,1,0,1,0,0
2022,7.5,10.2,0,7,0,0,0,0,0,0,0,1,0,1
2022,0.2,-0.92,1,8,0,0,0,1,0,0,0,1,0,0
2022,8.5,-2.87,1,17,0,0,0,0,1,1,1,1,0,0
2022,2.5,-10.13,1,4,0,0,0,0,0,0,0,1,0,0
2022,4.1,11.58,0,0,0,0,0,0,0,0,0,0,0,0
2022,-2.8,-5.73,1,4,0,0,0,1,0,0,0,0,0,0
2022,7.5,31.67,0,13,1,0,0,0,0,1,0,1,0,0
2022,-2.1,1.75,0,16,1,0,1,0,1,0,0,0,0,1
2022,-10.8,3.01,0,9,0,0,0,0,0,0,1,0,1,0
2022,10.9,15.01,0,9,1,0,0,0,0,1,0,0,0,0
2022,-2.2,8.78,0,0,0,0,0,0,0,0,0,0,0,0
2022,2.5,-5.28,1,0,0,0,0,0,0,0,0,0,0,0
2022,10.6,25.1,0,0,0,0,0,0,0,0,0,0,0,0
2022,7.6,4.26,1,4,0,0,0,0,0,1,0,0,0,0
2022,1.9,-20.91,1,13,1,0,0,0,1,1,0,0,0,0
2022,7.6,5.33,1,0,0,0,0,0,0,0,0,0,0,0
2022,2.9,6.72,0,8,0,0,0,0,0,0,0,1,1,0
2022,11.9,8.19,1,0,0,0,0,0,0,0,0,0,0,0
2022,7.6,9.13,0,4,0,0,1,0,0,0,0,0,0,0
2022,-2.7,-1.74,0,0,0,0,0,0,0,0,0,0,0,0
2022,-4.1,-12.92,1,4,0,0,0,0,0,0,0,0,1,0
2022,-3.3,-1.48,0,4,0,0,0,1,0,0,0,0,0,0
2022,-5.3,7.95,0,0,0,0,0,0,0,0,0,0,0,0
2022,5.1,-16.04,1,16,0,1,0,0,0,1,0,0,1,1
2022,3.0,8.82,0,4,0,0,1,0,0,0,0,0,0,0
2022,5.0,15.64,0,0,0,0,0,0,0,0,0,0,0,0
2022,10.9,13.29,0,4,0,0,0,1,0,0,0,0,0,0
2022,7.0,23.99,0,4,0,0,1,0,0,0,0,0,0,0
2022,3.3,-6.49,1,4,0,0,0,0,0,1,0,0,0,0
2022,-6.8,-25.0,1,13,0,0,0,0,1,1,1,0,0,0
2022,5.2,-8.37,1,0,0,0,0,0,0,0,0,0,0,0
2022,2.7,11.33,0,5,0,0,0,0,0,0,1,0,0,0
2022,1.0,14.21,0,0,0,0,0,0,0,0,0,0,0,0
2022,3.3,-13.42,1,8,0,0,0,0,0,1,0,0,1,0
2022,4.1,-19.22,1,9,1,0,1,0,0,0,0,0,0,0
2022,7.2,-0.99,1,8,0,0,0,0,1,0,0,1,0,0
2022,3.2,-17.33,1,9,0,0,0,1,0,0,1,0,0,0
2022,-4.7,-23.92,1,8,0,0,0,1,0,0,0,0,1,0
2022,5.1,15.04,0,0,0,0,0,0,0,0,0,0,0,0
2022,11.6,16.59,0,0,0,0,0,0,0,0,0,0,0,0
2022,-8.5,-27.01,1,5,1,0,0,0,0,0,0,0,0,0
2022,4.3,5.16,0,4,0,0,0,1,0,0,0,0,0,0
2022,2.2,0.21,1,5,1,0,0,0,0,0,0,0,0,0
2022,7.4,13.17,0,4,0,0,0,1,0,0,0,0,0,0
2022,2.4,-14.4,1,18,0,1,0,0,0,1,1,0,1,0
2022,5.4,-1.98,1,0,0,0,0,0,0,0,0,0,0,0
2022,10.5,-2.53,1,4,0,0,0,0,0,0,0,0,1,0
2022,5.5,-0.04,1,13,0,1,0,0,0,0,0,1,1,0
2022,6.5,17.84,0,0,0,0,0,0,0,0,0,0,0,0
2022,-7.5,4.82,0,7,0,0,0,0,1,0,0,0,0,1
2022,-0.4,-6.71,1,8,0,0,0,1,0,0,0,1,0,0
2022,1.0,-2.87,1,9,0,0,0,0,0,0,1,1,0,0
2022,7.6,0.89,1,9,0,0,0,0,0,1,1,0,0,0
2022,0.7,-2.74,1,5,0,1,0,0,0,0,0,0,0,0
2022,3.4,-3.31,1,16,0,0,0,1,0,1,0,1,1,0
2022,-1.9,-5.37,1,4,0,0,0,0,0,0,0,0,1,0
2022,-2.3,-4.93,1,0,0,0,0,0,0,0,0,0,0,0
2022,8.0,5.5,1,4,0,0,1,0,0,0,0,0,0,0
2022,5.9,-9.34,1,8,1,0,0,0,0,0,0,0,0,1
2022,7.0,4.9,1,13,1,0,0,0,1,0,0,0,1,0
2022,1.0,17.28,0,0,0,0,0,0,0,0,0,0,0,0
2022,6.1,0.49,1,0,0,0,0,0,0,0,0,0,0,0
2022,1.7,-17.22,1,0,0,0,0,0,0,0,0,0,0,0
2022,-4.3,10.98,0,7,0,0,0,0,1,0,0,0,0,1
2022,-0.1,19.92,0,5,0,0,0,0,0,0,1,0,0,0
2022,11.1,2.76,1,4,0,0,0,0,0,0,0,0,1,0
2022,2.8,-11.26,1,9,0,1,0,0,0,0,0,1,0,0
2022,1.0,1.71,0,0,0,0,0,0,0,0,0,0,0,0
2022,2.1,-6.73,1,4,0,0,1,0,0,0,0,0,0,0
2022,6.4,16.47,0,8,0,0,0,1,0,0,0,0,1,0
2022,-0.4,-23.18,1,13,0,1,0,0,0,1,0,0,1,0
2022,-1.0,-13.52,1,9,0,1,0,1,0,0,0,0,0,0
2022,-5.1,-17.5,1,8,0,0,0,0,1,1,0,0,0,0
2022,4.1,10.09,0,4,0,0,0,1,0,0,0,0,0,0
2022,10.5,-3.5,1,13,0,1,0,1,0,0,0,0,1,0
2022,4.4,9.0,0,0,0,0,0,0,0,0,0,0,0,0
2022,2.0,-19.57,1,4,0,0,0,1,0,0,0,0,0,0
2022,-0.3,-5.04,1,9,0,0,0,0,1,0,1,0,0,0
2022,0.6,-5.06,1,4,0,0,0,0,0,0,0,1,0,0
2022,-8.4,-20.58,1,13,0,1,0,0,0,0,0,1,1,0
2022,9.3,3.77,1,4,0,0,0,0,0,1,0,0,0,0
2022,4.7,-4.69,1,9,0,1,0,0,1,0,0,0,0,0
2022,-6.4,-5.53,0,13,0,0,1,0,0,1,1,0,0,0
2022,-4.1,-15.84,1,3,0,0,0,0,0,0,0,0,0,1
2022,1.8,19.24,0,13,0,0,0,1,0,0,1,1,0,0
2022,7.8,-1.17,1,0,0,0,0,0,0,0,0,0,0,0
2022,5.2,-3.65,1,13,0,1,0,0,1,0,0,1,0,0
2022,2.6,-3.41,1,8,0,0,0,1,0,0,0,0,1,0
2022,-0.5,28.95,0,3,0,0,0,0,0,0,0,0,0,1
2022,1.2,8.82,0,9,0,1,0,0,0,1,0,0,0,0
2022,11.8,-6.42,1,5,0,0,0,0,0,0,1,0,0,0
2022,13.7,-5.02,1,4,0,0,0,1,0,0,0,0,0,0
2022,4.3,2.5,1,0,0,0,0,0,0,0,0,0,0,0
2022,-2.1,-10.5,1,4,0,0,0,0,1,0,0,0,0,0
2022,15.6,11.3,1,0,0,0,0,0,0,0,0,0,0,0
2022,9.4,18.47,0,0,0,0,0,0,0,0,0,0,0,0
2022,12.4,7.52,1,0,0,0,0,0,0,0,0,0,0,0
2022,-1.8,1.47,0,0,0,0,0,0,0,0,0,0,0,0
2022,-4.2,-8.07,1,4,0,0,0,0,0,1,0,0,0,0
2022,0.6,-9.86,1,17,0,1,0,1,1,0,0,1,0,0
2022,5.9,9.88,0,14,1,1,0,0,0,1,0,0,0,0
2022,4.0,12.12,0,13,1,0,0,1,0,0,0,1,0,0
2022,11.1,9.36,1,9,0,1,0,0,0,0,0,0,1,0
2022,2.9,19.96,0,4,0,0,0,1,0,0,0,0,0,0
2022,9.6,14.23,0,0,0,0,0,0,0,0,0,0,0,0
2022,11.6,-11.52,1,4,0,0,0,1,0,0,0,0,0,0
2022,1.4,-4.53,1,9,0,1,0,0,1,0,0,0,0,0
2022,9.2,-11.49,1,7,0,0,1,0,0,0,0,0,0,1
2022,0.1,0.72,0,9,0,0,0,0,0,0,1,1,0,0
2022,9.1,23.09,0,0,0,0,0,0,0,0,0,0,0,0
2022,10.7,21.02,0,4,0,0,1,0,0,0,0,0,0,0
2022,-2.9,-3.79,1,9,1,0,0,0,0,0,0,1,0,0
2022,6.5,-10.6,1,0,0,0,0,0,0,0,0,0,0,0
2022,-6.8,-11.09,1,0,0,0,0,0,0,0,0,0,0,0
2022,0.5,16.57,0,12,0,0,1,0,0,0,0,1,1,0
2022,3.4,-2.71,1,4,0,0,0,1,0,0,0,0,0,0
2022,11.2,11.97,0,5,1,0,0,0,0,0,0,0,0,0
2022,3.3,0.1,1,0,0,0,0,0,0,0,0,0,0,0
2022,-5.6,-1.45,0,11,0,0,1,1,0,0,0,0,0,1
2022,-10.7,-4.0,0,0,0,0,0,0,0,0,0,0,0,0
2022,2.2,-6.46,1,8,0,0,0,0,0,0,0,1,1,0
2022,-1.9,-15.4,1,13,0,1,0,0,0,1,0,0,1,0
2022,-0.2,3.63,0,0,0,0,0,0,0,0,0,0,0,0
2022,-2.7,-13.72,1,8,0,0,0,0,1,1,0,0,0,0
2022,2.9,8.2,0,0,0,0,0,0,0,0,0,0,0,0
2022,1.9,-23.39,1,4,0,0,0,0,0,0,0,0,1,0
2022,5.3,24.44,0,4,0,0,1,0,0,0,0,0,0,0
2022,1.4,5.5,0,4,0,0,0,0,0,1,0,0,0,0
2022,6.4,21.66,0,0,0,0,0,0,0,0,0,0,0,0
2022,1.2,-7.16,1,16,0,0,1,1,0,1,0,1,0,0
2022,7.1,16.09,0,5,1,0,0,0,0,0,0,0,0,0
2022,6.3,-0.27,1,4,0,0,0,0,0,0,0,0,1,0
2022,5.3,3.35,1,4,0,0,0,1,0,0,0,0,0,0
2022,-0.9,-12.14,1,0,0,0,0,0,0,0,0,0,0,0
2022,1.2,-9.06,1,0,0,0,0,0,0,0,0,0,0,0
2022,-1.3,0.59,0,4,0,0,0,1,0,0,0,0,0,0
2022,-4.8,-5.6,1,4,0,0,0,1,0,0,0,0,0,0
2022,-1.0,9.18,0,0,0,0,0,0,0,0,0,0,0,0
2022,1.2,-2.26,1,7,0,0,0,0,1,0,0,0,0,1
2022,-10.1,1.79,0,0,0,0,0,0,0,0,0,0,0,0
2022,6.2,8.92,0,0,0,0,0,0,0,0,0,0,0,0
2022,3.7,-13.29,1,8,0,0,0,0,0,0,0,1,1,0
2022,7.5,18.12,0,5,0,0,0,0,0,0,1,0,0,0
2022,4.2,11.43,0,5,0,1,0,0,0,0,0,0,0,0
2022,5.7,6.35,0,4,0,0,1,0,0,0,0,0,0,0
2022,0.8,-23.31,1,9,0,1,0,0,1,0,0,0,0,0
2022,-5.9,-23.79,1,9,0,0,0,0,0,0,1,0,1,0
2022,-4.8,3.26,0,8,0,0,0,0,1,0,0,1,0,0
2022,2.8,-12.98,1,14,1,0,0,0,0,0,1,1,0,0
2022,-0.5,-4.3,1,4,0,0,1,0,0,0,0,0,0,0
2022,0.8,-17.54,1,9,0,1,0,0,0,1,0,0,0,0
2022,3.2,-10.1,1,4,0,0,0,0,1,0,0,0,0,0
2022,2.2,-11.16,1,8,0,0,0,0,0,0,1,0,0,1
2022,8.7,5.96,1,3,0,0,0,0,0,0,0,0,0,1
2022,3.8,-8.13,1,0,0,0,0,0,0,0,0,0,0,0
2022,3.6,-4.19,1,4,0,0,0,0,0,0,0,1,0,0
2022,6.9,-1.25,1,0,0,0,0,0,0,0,0,0,0,0
2022,5.1,1.01,1,5,0,1,0,0,0,0,0,0,0,0
2022,-0.9,-7.87,1,13,0,0,0,0,1,0,1,0,1,0
2022,2.8,-1.14,1,21,0,1,1,0,1,1,0,1,0,0
2022,4.1,1.05,1,17,1,0,0,1,0,1,0,0,1,0
2023,3.1,-7.83,1,0,0,0,0,0,0,0,0,0,0,0
2023,10.8,3.34,1,8,0,0,1,0,0,0,0,1,0,0
2023,4.6,9.25,0,5,0,1,0,0,0,0,0,0,0,0
2023,4.2,-3.78,1,9,0,1,0,0,0,0,0,1,0,0
2023,0.9,6.63,0,0,0,0,0,0,0,0,0,0,0,0
2023,6.8,-6.94,1,9,0,0,0,0,1,0,1,0,0,0
2023,8.1,-0.03,1,11,0,0,1,0,0,0,0,1,0,1
2023,10.6,1.27,1,8,0,0,1,0,0,0,0,1,0,0
2023,3.6,-0.07,1,4,0,0,0,1,0,0,0,0,0,0
2023,9.6,3.28,1,9,1,0,0,0,0,0,0,1,0,0
2023,-3.9,-15.89,1,8,0,0,0,1,0,1,0,0,0,0
2023,5.6,27.66,0,8,0,0,0,1,0,1,0,0,0,0
2023,1.0,-4.16,1,4,0,0,0,0,0,0,0,1,0,0
2023,-1.9,1.83,0,5,1,0,0,0,0,0,0,0,0,0
2023,2.3,-4.39,1,4,0,0,0,0,0,0,0,1,0,0
2023,6.7,-8.02,1,0,0,0,0,0,0,0,0,0,0,0
2023,2.3,13.67,0,11,0,0,1,0,0,0,0,1,0,1
2023,2.5,1.07,1,4,0,0,0,0,1,0,0,0,0,0
2023,6.2,-25.47,1,5,0,1,0,0,0,0,0,0,0,0
2023,7.3,13.05,0,4,0,0,0,0,0,0,0,1,0,0
2023,6.2,3.6,1,0,0,0,0,0,0,0,0,0,0,0
2023,2.7,-11.47,1,0,0,0,0,0,0,0,0,0,0,0
2023,6.6,4.1,1,5,0,1,0,0,0,0,0,0,0,0
2023,-2.5,-0.87,0,0,0,0,0,0,0,0,0,0,0,0
2023,3.4,-12.6,1,7,0,0,0,0,0,0,0,0,1,1
2023,2.0,-14.63,1,9,1,0,0,0,1,0,0,0,0,0
2023,-1.6,-14.24,1,4,0,0,1,0,0,0,0,0,0,0
2023,6.5,8.1,0,4,0,0,1,0,0,0,0,0,0,0
2023,2.0,11.39,0,8,0,0,0,0,1,0,0,1,0,0
2023,14.0,21.52,0,3,0,0,0,0,0,0,0,0,0,1
2023,5.8,9.99,0,0,0,0,0,0,0,0,0,0,0,0
2023,7.2,-4.29,1,7,0,0,0,1,0,0,0,0,0,1
2023,2.5,26.5,0,8,0,0,0,1,0,0,0,1,0,0
2023,4.8,-22.89,1,12,0,0,1,0,0,0,0,1,1,0
2023,7.2,6.02,1,0,0,0,0,0,0,0,0,0,0,0
2023,9.8,-2.12,1,4,0,0,0,0,1,0,0,0,0,0
2023,7.0,3.62,1,0,0,0,0,0,0,0,0,0,0,0
2023,4.4,-11.6,1,18,0,1,1,0,0,0,1,1,0,0
2023,8.6,-26.94,1,14,1,1,0,0,1,0,0,0,0,0
2023,3.0,1.73,1,7,0,0,0,1,0,0,0,0,0,1
2023,1.7,6.89,0,5,0,0,0,0,0,0,1,0,0,0
2023,-1.8,-19.68,1,9,1,0,0,0,0,0,0,1,0,0
2023,10.1,-2.0,1,0,0,0,0,0,0,0,0,0,0,0
2023,3.5,2.65,1,13,0,0,1,1,0,0,1,0,0,0
2023,-0.2,8.12,0,9,1,0,0,1,0,0,0,0,0,0
2023,-1.7,18.82,0,0,0,0,0,0,0,0,0,0,0,0
2023,6.9,-0.24,1,4,0,0,0,0,0,0,0,1,0,0
2023,5.9,-6.12,1,13,0,1,0,0,1,0,0,0,1,0
2023,5.0,9.35,0,5,1,0,0,0,0,0,0,0,0,0
2023,0.4,-32.66,1,13,1,0,0,1,0,0,0,1,0,0
2023,1.9,2.98,0,4,0,0,0,0,0,1,0,0,0,0
2023,1.0,-0.05,1,0,0,0,0,0,0,0,0,0,0,0
2023,-3.0,4.94,0,4,0,0,0,1,0,0,0,0,0,0
2023,3.9,-11.95,1,12,0,0,0,0,0,0,1,1,0,1
2023,5.9,9.23,0,8,0,0,0,1,0,0,0,1,0,0
2023,2.3,-18.21,1,8,0,0,0,0,1,0,0,0,1,0
2023,-1.7,-10.7,1,4,0,0,0,0,0,0,0,0,1,0
2023,0.0,-10.57,1,8,0,0,0,0,0,1,0,1,0,0
2023,-2.4,23.86,0,5,0,1,0,0,0,0,0,0,0,0
2023,3.5,-3.73,1,8,0,0,0,1,0,0,0,1,0,0
2023,3.9,2.4,1,0,0,0,0,0,0,0,0,0,0,0
2023,11.0,-10.33,1,0,0,0,0,0,0,0,0,0,0,0
2023,-3.8,-19.67,1,12,0,0,0,1,0,1,0,0,1,0
2023,6.4,11.79,0,7,0,0,0,0,0,1,0,0,0,1
2023,11.8,-1.55,1,0,0,0,0,0,0,0,0,0,0,0
2023,4.7,15.91,0,4,0,0,0,0,0,0,0,1,0,0
2023,1.8,4.28,0,0,0,0,0,0,0,0,0,0,0,0
2023,-1.6,-4.57,1,8,0,0,0,0,0,1,0,1,0,0
2023,7.6,-4.94,1,10,1,1,0,0,0,0,0,0,0,0
2023,2.7,-14.7,1,21,0,1,1,0,1,1,0,0,1,0
2023,-0.9,0.49,0,9,0,0,0,1,0,0,1,0,0,0
2023,7.5,-4.92,1,4,0,0,0,1,0,0,0,0,0,0
2023,-3.9,-8.68,1,11,0,0,1,0,0,0,0,0,1,1
2023,6.1,9.96,0,18,0,1,0,1,0,1,1,0,0,0
2023,4.4,6.7,0,9,0,1,0,0,1,0,0,0,0,0
2023,-3.2,5.05,0,9,0,1,0,0,0,0,0,0,1,0
2023,8.4,-6.52,1,13,0,1,0,0,1,0,0,1,0,0
2023,11.2,4.18,1,4,0,0,0,0,0,0,0,0,1,0
2023,4.3,-8.26,1,12,0,0,0,1,0,0,1,0,0,1
2023,-0.1,-8.11,1,10,1,1,0,0,0,0,0,0,0,0
2023,2.5,11.27,0,4,0,0,0,0,0,0,0,1,0,0
2023,3.6,25.62,0,4,0,0,0,0,0,0,0,0,1,0
2023,-4.3,8.43,0,8,0,0,0,1,0,0,0,1,0,0
2023,0.4,-5.86,1,7,0,0,0,0,0,1,0,0,0,1
2023,10.4,-12.28,1,4,0,0,0,0,0,0,0,1,0,0
2023,9.2,19.11,0,4,0,0,0,0,0,0,0,0,1,0
2023,5.9,-8.12,1,9,1,0,0,0,1,0,0,0,0,0
2023,3.2,-7.09,1,9,0,1,0,0,0,1,0,0,0,0
2023,10.4,6.25,1,0,0,0,0,0,0,0,0,0,0,0
2023,-9.6,7.64,0,7,0,0,0,0,0,0,0,1,0,1
2023,1.1,-3.66,1,5,1,0,0,0,0,0,0,0,0,0
2023,2.7,-15.04,1,8,0,0,1,1,0,0,0,0,0,0
2023,-6.7,-30.52,1,4,0,0,0,0,0,0,0,0,1,0
2023,4.6,13.21,0,4,0,0,1,0,0,0,0,0,0,0
2023,-6.2,-8.93,1,8,0,0,0,0,0,1,0,1,0,0
2023,7.2,16.0,0,3,0,0,0,0,0,0,0,0,0,1
2023,5.2,25.65,0,4,0,0,1,0,0,0,0,0,0,0
2023,7.5,0.92,1,0,0,0,0,0,0,0,0,0,0,0
2023,5.2,3.29,1,0,0,0,0,0,0,0,0,0,0,0
2023,-0.6,-17.72,1,13,0,1,1,0,1,0,0,0,0,0
2023,8.2,-9.35,1,8,0,0,1,1,0,0,0,0,0,0
2023,3.3,-13.11,1,8,0,0,0,0,0,1,0,1,0,0
2023,2.3,3.69,0,0,0,0,0,0,0,0,0,0,0,0
2023,4.9,5.95,0,4,0,0,0,0,0,0,0,1,0,0
2023,2.3,-21.48,1,8,1,0,0,0,0,0,0,0,0,1
2023,5.8,-19.18,1,13,1,0,1,0,0,0,0,0,1,0
2023,3.9,3.13,1,0,0,0,0,0,0,0,0,0,0,0
2023,1.7,0.15,1,4,0,0,0,0,0,0,0,1,0,0
2023,7.1,5.58,1,5,0,1,0,0,0,0,0,0,0,0
2023,11.9,-0.95,1,5,0,0,0,0,0,0,1,0,0,0
2023,2.8,4.72,0,4,0,0,0,0,0,0,0,0,1,0
2023,2.6,11.7,0,4,0,0,0,1,0,0,0,0,0,0
2023,3.3,-1.71,1,4,0,0,0,0,1,0,0,0,0,0
2023,4.1,9.48,0,5,0,0,0,0,0,0,1,0,0,0
2023,6.5,-12.82,1,13,0,1,0,0,1,1,0,0,0,0
2023,8.3,6.54,1,8,0,0,1,0,0,0,0,1,0,0
2023,3.7,9.89,0,4,0,0,0,0,0,1,0,0,0,0
2023,2.3,-1.91,1,8,0,0,1,0,0,1,0,0,0,0
2023,4.3,-0.72,1,8,0,0,0,0,1,0,0,1,0,0
2023,3.2,10.28,0,5,1,0,0,0,0,0,0,0,0,0
2023,4.3,-5.36,1,13,0,0,0,0,0,1,1,0,1,0
2023,-1.2,-7.9,1,0,0,0,0,0,0,0,0,0,0,0
2023,1.0,16.67,0,4,0,0,0,1,0,0,0,0,0,0
2023,-2.3,4.28,0,0,0,0,0,0,0,0,0,0,0,0
2023,11.1,-12.43,1,4,0,0,1,0,0,0,0,0,0,0
2023,3.7,-4.54,1,10,1,0,0,0,0,0,1,0,0,0
2023,7.0,8.15,0,4,0,0,0,0,1,0,0,0,0,0
2023,1.7,8.19,0,4,0,0,0,1,0,0,0,0,0,0
2023,-3.7,-13.64,1,8,0,0,1,0,1,0,0,0,0,0
2023,-5.7,-13.08,1,0,0,0,0,0,0,0,0,0,0,0
2023,3.0,-2.01,1,4,0,0,0,0,0,0,0,1,0,0
2023,9.0,18.58,0,4,0,0,1,0,0,0,0,0,0,0
2023,-0.2,4.61,0,4,0,0,0,0,0,1,0,0,0,0
2023,2.9,-12.15,1,5,0,1,0,0,0,0,0,0,0,0
2023,-0.6,-4.21,1,0,0,0,0,0,0,0,0,0,0,0
2023,6.1,-13.79,1,5,0,0,0,0,0,0,1,0,0,0
2023,4.4,-0.31,1,5,0,1,0,0,0,0,0,0,0,0
2023,-0.9,-10.02,1,9,1,0,0,0,0,1,0,0,0,0
2023,-5.9,-7.74,1,4,0,0,0,0,0,1,0,0,0,0
2023,2.9,8.14,0,0,0,0,0,0,0,0,0,0,0,0
2023,3.1,-21.92,1,4,0,0,0,0,0,0,0,1,0,0
2023,11.1,-7.18,1,0,0,0,0,0,0,0,0,0,0,0
2023,-1.1,12.42,0,8,0,0,0,0,0,1,0,1,0,0
